2
142 80
0.794327	-0.949367	1.01398	0.257561	0
0.819544	-0.949367	1.02252	0.276573	0
0.844761	-0.949367	1.03038	0.29592	0
0.869977	-0.949367	1.03755	0.31558	0
0.895194	-0.949367	1.04402	0.33553	0
0.920411	-0.949367	1.04977	0.355747	0
0.945628	-0.949367	1.0548	0.376206	0
0.970844	-0.949367	1.05909	0.396882	0
0.996061	-0.949367	1.06263	0.417752	0
1.02128	-0.949367	1.06543	0.438788	0
1.04649	-0.949367	1.06746	0.459964	0
1.07171	-0.949367	1.06872	0.481255	0
1.09693	-0.949367	1.0692	0.502631	0
1.12214	-0.949367	1.0689	0.524066	0
1.14736	-0.949367	1.06782	0.545531	0
1.17258	-0.949367	1.06595	0.566996	0
1.1978	-0.949367	1.06329	0.588431	0
1.22301	-0.949367	1.05984	0.609806	0
1.24823	-0.949367	1.05559	0.63109	0
1.27345	-0.949367	1.05056	0.65225	0
1.29866	-0.949367	1.04474	0.673254	0
1.32388	-0.949367	1.03814	0.694069	0
1.3491	-0.949367	1.03078	0.71466	0
1.37431	-0.949367	1.02265	0.734993	0
1.39953	-0.949367	1.01378	0.755032	0
1.42475	-0.949367	1.00417	0.774741	0
1.44996	-0.949367	0.993853	0.794083	0
1.47518	-0.949367	0.982846	0.81302	0
1.5004	-0.949367	0.971176	0.831516	0
1.52561	-0.949367	0.958876	0.849531	0
1.55083	-0.949367	0.94598	0.867029	0
1.57605	-0.949367	0.932532	0.883971	0
1.60126	-0.949367	0.918578	0.90032	0
1.62648	-0.949367	0.904171	0.916041	0
1.6517	-0.949367	0.889374	0.931099	0
1.67691	-0.949367	0.874251	0.945463	0
1.70213	-0.949367	0.858876	0.959103	0
1.72735	-0.949367	0.843329	0.971996	0
1.75256	-0.949367	0.827694	0.984121	0
1.77778	-0.949367	0.812059	0.995465	0
-1.77778	-0.924051	0.189324	0.993356	0
-1.75256	-0.924051	0.173789	0.981872	0
-1.72735	-0.924051	0.158271	0.969609	0
-1.70213	-0.924051	0.142857	0.956583	0
-1.67691	-0.924051	0.127632	0.942816	0
-1.6517	-0.924051	0.112676	0.928334	0
-1.62648	-0.924051	0.0980617	0.913168	0
-1.60126	-0.924051	0.0838545	0.897351	0
-1.57605	-0.924051	0.0701138	0.88092	0
-1.55083	-0.924051	0.0568922	0.86391	0
-1.52561	-0.924051	0.0442358	0.846361	0
-1.5004	-0.924051	0.0321849	0.828311	0
-1.47518	-0.924051	0.0207744	0.809799	0
-1.44996	-0.924051	0.0100341	0.790864	0
-1.42475	-0.924051	-1.0787e-05	0.771543	0
-1.39953	-0.924051	-0.00933893	0.751876	0
-1.37431	-0.924051	-0.0179327	0.731898	0
-1.3491	-0.924051	-0.0257778	0.711646	0
-1.32388	-0.924051	-0.0328627	0.691155	0
-1.29866	-0.924051	-0.0391786	0.670462	0
-1.27345	-0.924051	-0.0447188	0.649598	0
-1.24823	-0.924051	-0.0494789	0.628599	0
-1.22301	-0.924051	-0.0534563	0.607495	0
-1.1978	-0.924051	-0.0566499	0.586319	0
-1.17258	-0.924051	-0.0590605	0.5651	0
-1.14736	-0.924051	-0.0606898	0.543871	0
-1.12214	-0.924051	-0.0615411	0.522658	0
-1.09693	-0.924051	-0.0616186	0.501492	0
-1.07171	-0.924051	-0.0609278	0.4804	0
-1.04649	-0.924051	-0.0594751	0.459408	0
-1.02128	-0.924051	-0.0572675	0.438545	0
-0.996061	-0.924051	-0.0543134	0.417836	0
-0.970844	-0.924051	-0.0506215	0.397305	0
-0.945628	-0.924051	-0.0462015	0.376978	0
-0.920411	-0.924051	-0.0410637	0.356879	0
-0.895194	-0.924051	-0.0352193	0.337032	0
-0.869977	-0.924051	-0.0286799	0.317459	0
-0.844761	-0.924051	-0.0214578	0.298183	0
-0.819544	-0.924051	-0.013566	0.279226	0
-0.794327	-0.924051	-0.00501788	0.260609	0
-0.76911	-0.924051	0.00417247	0.242353	0
-0.743894	-0.924051	0.0139904	0.224478	0
-0.718677	-0.924051	0.0244209	0.207003	0
-0.69346	-0.924051	0.0354483	0.189949	0
-0.668244	-0.924051	0.0470565	0.173333	0
-0.643027	-0.924051	0.0592288	0.157174	0
-0.61781	-0.924051	0.0719481	0.141488	0
-0.592593	-0.924051	0.085197	0.126293	0
-0.567377	-0.924051	0.0989575	0.111605	0
-0.54216	-0.924051	0.113211	0.0974392	0
-0.516943	-0.924051	0.127939	0.0838113	0
-0.491726	-0.924051	0.143122	0.0707357	0
-0.46651	-0.924051	0.158741	0.058226	0
-0.441293	-0.924051	0.174775	0.0462956	0
-0.416076	-0.924051	0.191205	0.034957	0
-0.390859	-0.924051	0.208009	0.0242223	0
-0.365643	-0.924051	0.225167	0.0141027	0
-0.340426	-0.924051	0.242657	0.00460888	0
-0.315209	-0.924051	0.260457	-0.00424914	0
-0.289992	-0.924051	0.278546	-0.0124621	0
-0.264776	-0.924051	0.296902	-0.0200212	0
-0.239559	-0.924051	0.315503	-0.0269187	0
-0.214342	-0.924051	0.334324	-0.0331473	0
-0.189126	-0.924051	0.353345	-0.0387004	0
-0.163909	-0.924051	0.372542	-0.0435722	0
-0.138692	-0.924051	0.391892	-0.0477575	0
-0.113475	-0.924051	0.411371	-0.051252	0
-0.0882586	-0.924051	0.430956	-0.0540521	0
-0.0630418	-0.924051	0.450624	-0.0561547	0
-0.0378251	-0.924051	0.47035	-0.0575576	0
-0.0126084	-0.924051	0.490113	-0.0582595	0
0.0126084	-0.924051	0.509887	-0.0582595	0
0.0378251	-0.924051	0.52965	-0.0575576	0
0.0630418	-0.924051	0.549376	-0.0561547	0
0.0882586	-0.924051	0.569044	-0.0540521	0
0.113475	-0.924051	0.588629	-0.051252	0
0.138692	-0.924051	0.608108	-0.0477575	0
0.163909	-0.924051	0.627458	-0.0435722	0
0.189126	-0.924051	0.646655	-0.0387004	0
0.214342	-0.924051	0.665676	-0.0331473	0
0.239559	-0.924051	0.684497	-0.0269187	0
0.264776	-0.924051	0.703098	-0.0200212	0
0.289992	-0.924051	0.721454	-0.0124621	0
0.315209	-0.924051	0.739543	-0.00424914	0
0.340426	-0.924051	0.757343	0.00460888	0
0.365643	-0.924051	0.774833	0.0141027	0
0.390859	-0.924051	0.791991	0.0242223	0
0.416076	-0.924051	0.808795	0.034957	0
0.441293	-0.924051	0.825225	0.0462956	0
0.46651	-0.924051	0.841259	0.058226	0
0.491726	-0.924051	0.856878	0.0707357	0
0.516943	-0.924051	0.872061	0.0838113	0
0.54216	-0.924051	0.886789	0.0974392	0
0.567377	-0.924051	0.901042	0.111605	0
0.592593	-0.924051	0.914803	0.126293	0
0.61781	-0.924051	0.928052	0.141488	0
0.643027	-0.924051	0.940771	0.157174	0
0.668244	-0.924051	0.952944	0.173333	0
0.69346	-0.924051	0.964552	0.189949	0
0.718677	-0.924051	0.975579	0.207003	0
0.743894	-0.924051	0.98601	0.224478	0
0.76911	-0.924051	0.995828	0.242353	0
0.794327	-0.924051	1.00502	0.260609	0
0.819544	-0.924051	1.01357	0.279226	0
0.844761	-0.924051	1.02146	0.298183	0
0.869977	-0.924051	1.02868	0.317459	0
0.895194	-0.924051	1.03522	0.337032	0
0.920411	-0.924051	1.04106	0.356879	0
0.945628	-0.924051	1.0462	0.376978	0
0.970844	-0.924051	1.05062	0.397305	0
0.996061	-0.924051	1.05431	0.417836	0
1.02128	-0.924051	1.05727	0.438545	0
1.04649	-0.924051	1.05948	0.459408	0
1.07171	-0.924051	1.06093	0.4804	0
1.09693	-0.924051	1.06162	0.501492	0
1.12214	-0.924051	1.06154	0.522658	0
1.14736	-0.924051	1.06069	0.543871	0
1.17258	-0.924051	1.05906	0.5651	0
1.1978	-0.924051	1.05665	0.586319	0
1.22301	-0.924051	1.05346	0.607495	0
1.24823	-0.924051	1.04948	0.628599	0
1.27345	-0.924051	1.04472	0.649598	0
1.29866	-0.924051	1.03918	0.670462	0
1.32388	-0.924051	1.03286	0.691155	0
1.3491	-0.924051	1.02578	0.711646	0
1.37431	-0.924051	1.01793	0.731898	0
1.39953	-0.924051	1.00934	0.751876	0
1.42475	-0.924051	1.00001	0.771543	0
1.44996	-0.924051	0.989966	0.790864	0
1.47518	-0.924051	0.979226	0.809799	0
1.5004	-0.924051	0.967815	0.828311	0
1.52561	-0.924051	0.955764	0.846361	0
1.55083	-0.924051	0.943108	0.86391	0
1.57605	-0.924051	0.929886	0.88092	0
1.60126	-0.924051	0.916145	0.897351	0
1.62648	-0.924051	0.901938	0.913168	0
1.6517	-0.924051	0.887324	0.928334	0
1.67691	-0.924051	0.872368	0.942816	0
1.70213	-0.924051	0.857143	0.956583	0
1.72735	-0.924051	0.841729	0.969609	0
1.75256	-0.924051	0.826211	0.981872	0
1.77778	-0.924051	0.810676	0.993356	0
-1.77778	-0.898734	0.190999	0.991449	0
-1.75256	-0.898734	0.17557	0.979841	0
-1.72735	-0.898734	0.160173	0.967458	0
-1.70213	-0.898734	0.144896	0.954317	0
-1.67691	-0.898734	0.129824	0.940441	0
-1.6517	-0.898734	0.115036	0.92586	0
-1.62648	-0.898734	0.100604	0.910604	0
-1.60126	-0.898734	0.0865931	0.89471	0
-1.57605	-0.898734	0.0730621	0.878213	0
-1.55083	-0.898734	0.0600621	0.861154	0
-1.52561	-0.898734	0.047638	0.843571	0
-1.5004	-0.898734	0.0358288	0.825504	0
-1.47518	-0.898734	0.0246679	0.806992	0
-1.44996	-0.898734	0.0141837	0.788074	0
-1.42475	-0.898734	0.00439985	0.76879	0
-1.39953	-0.898734	-0.00466375	0.749178	0
-1.37431	-0.898734	-0.012991	0.729274	0
-1.3491	-0.898734	-0.020569	0.709116	0
